SSec_Code,SSec_Name_E
270518,El Qasr
270519,El Qamanah
270520,
270521,El Maselhah
270522,El Hesha
270523,Awlad Negm El Tama
270524,Awlad Negm El Qeblia
270525,Awlad Negm Bahgoura
270526,Bahgourah
270527,Hamrat Dom
270528,
270529,Howa
270601,Farshout City
270602,El Dahsah
270603,El Arky
270604,El Asirat
270605,El Qabibah
270606,El Koum El Ahmar
270607,El Negoua
270608,Refaah
270609,Kom El Bega
270610,Nagaa El Hag Salam
270701,Abo Tesht City
270702,Abu Shosha
270703,El Amireyah
270704,El Awsat Samhoud
270705,El Bahari Samhoud
270706,El Habilat El Sharqeyah
270707,El Habilat El Gharbeyah
270708,El Hasanat
270709,El Khawaled
270710,El Razqah
270711,El Rafshah
270712,El Rawateb
270713,
270714,El Solaymat
270715,El Sharqi Samhoud
270716,El Shaqeifi
270717,El Omrah
270718,El Awamer El Gharbeyah
270719,El Awamer &Bani Berzah
270720,El Qarah
270721,El Qebli Samhoud
270722,El Qeleyah
270723,El Karnak
270724,El Maharzah
270725,El Negma & El Homran
270726,Bakhanes
270727,Belad El Mal El Bahary
270728,Belad El Mal El Qebly
270729,Gazirat El Dom
270730,Samhoud
270731,
270732,Qosir Bakhanes
270733,Kom Gaber
270734,Kom Yaqoub
270801,Qaft City
270802,El Barahmah
270803,El Shaykheyah
270804,El Zafereyah
270805,El Owaydat
270806,El Qaleah
270807,El Kelahin
270808,El Laqeta
270809,Bir Anbar
270901,Qous City
270902,El Gamalaia
270903,El Harageyah
270904,El Helah
270905,El Homr & El Gaafrah
270906,El Kharanqah
270907,El Shearany
270908,El Oqb
270909,El Eliqat
270910,El Ayayshah
270911,El Karateyah
270912,El Kalalsah
270913,El Makhzan
270914,El Moseed
270915,El Meari
270916,El Mafrageyah
270917,El Maqarin
270918,El Maqrabeya
270919,Garagos
270920,
270921,Hegazah
270922,Hegazah Bahari
270923,Khezam
270924,Shanhour
270925,Abasa
271001,
271002,El Awsat Qamoula
271003,El Bahari Qamoula
271004,El Khatara
271005,El Zawayah
271006,Danfiq
271007,Tokh
271101,
279399,Surrounded By Desert To Qena Governorate
279499,Surrounded By Desert To Abu Tesht Center
279599,Surrounded By Desert To El Waqf Center
279699,Surrounded By Desert To Farshout Center
279799,Surrounded By Desert To Qena Center
279899,Surrounded By Desert To Nagaa Hamady Center
279999,Surrounded By Desert To Nafadah Center
280101,Salah Gaheen
280102,Abd El Azeem Hassan
280103,Othman Ahmed Ibrahim
280104,Abd El Hafeez Abu Qedees
280105,Sherif Soliman
280109,Nagaa El Mahata
280110,El Khzan Sharq
280111,El Khazan Gharb
280112,Gabal Tafouq
280113,El Shalal
280201,Mekky Hassoun
280202,Badr El Deen
280203,El Nogoaa El Mondama
280204,Kema
280301,Abu El Reesh Bahary
280302,Abu El Reesh Qebly
280303,El Aakab
280304,El Kobanya
280305,Gazeiret Bahreif
280306,West Of Aswan
280308,El Elaqy - Wadi Um Asherah
280309,El Sebouaa
280310,El Sanqary
280311,El Malky
280312,Shaterma
280313,Sahary City
280314,Matar Aswan
280315,El Haded We El Solb Area
280316,Manteqet El Sad El Aali
280317,Hodod Aswan Area
280401,
280501,Idfo City
280502,
280503,
280504,
280505,Idfo Qebly
280506,El Bosila El Wasta
280507,El Bosela Qebly
280508,El Hagz Bahary
280509,El Hagz Qebly
280510,El Redesia Bahary
280511,El Ramady Bahary
280512,El Ramady Qebly
280513,El Sharawna
280514,El Saaydah
280515,El Tonab
280516,El Fanan
280517,El Kalah Shark
280518,El Kalah Gharb
280519,El Raeesyah
280520,Amr Ibn El Aas - El Markazia
280524,El Eman
280529,Wadi Abadi 1
280530,Wadi Abadi 2
280531,Wadi Abadi 3
280532,Wadi Abadi 4
280533,El Nasrab
280534,El Daqadeq
280535,El Domariah
280536,El Maqalsa
280537,El Zaneqa
280538,Abu El Nasr
280539,El Hamam
280540,El Mahameed
280541,Helal
280542,Manteqet Managem El Fosfat
280543,Qaryet Wadi El Saaydah
280601,Koum Umbu City
280602,Aqleet
280603,El Sabeal
280604,El Abasia
280605,El Atmor
280606,El Kagoug
280607,
280608,Selwa Bahary
280609,Selwa Qebly
280610,Fares
280611,Fateira
280612,Kfour Kom Ombo
280613,Mliha
280614,
280615,Nemra 7 Bahary
280616,Nemra 7 Qebly
280701,
280702,
280703,Abreem
280704,Abo Sonbol
280705,Abo Hor
280706,Adndan
280707,Armena
280708,El Ambar Kab
280709,El Ganana We El Shabak
280710,El Daka
280711,El Seboa Gharb - Tahger
280712,El Sanqary - Tahger
280713,El Elaqy - Tahgeer
280714,El Malky - Tahger
280715,El Madeek
280716,Balana
280717,Tushka Sharq
280718,Tushka Gharb
280719,Tomas We Afia
280720,Garf Hussein
280721,Daboud
280722,Dar El Salam
280723,Dahmeet
280724,Seiala
280725,Shaterma
280726,Aneba
280727,Kersha
280728,Kastal
280729,Korta
280730,Kashmana East
280731,Kashmana Garb
280732,Maraia
280733,Mahraka
280734,Marwaw
280735,Masmas
280736,Wadi El Arab
280737,Khreet 1
280738,Wadi El Naqrah
280801,Draw City
280802,El Gaadfrah
280803,El Rakaba
280804,El Twaisa
280805,El Mansoria
280806,Benban Bahary
280807,Bonyan Qebly
280808,Nogoaa El Shatb
280901,
280902,Kastal
280903,Adndan
280904,El Faraanah
280905,Nalo & El Zehour
280906,El Salam
280907,Abd El Qader
280908,El Ababdah
280909,El Shohadaa
280911,El Saiaden
281001,
289499,Surrounded By Desert To Aswan Center
289599,Surrounded By Desert To Edfo Center
289699,Surrounded By Desert To Koum Ombu Center
289799,Surrounded By Desert To Nasr Center
289899,Surrounded By Desert To Daraw Center
289999,Surrounded By Desert To Abu Sembel Center
290101,Luxor City
290102,El Karnak El Qadem
290103,El Karnak El Gededa
290104,El Awamia
290105,Monshaet El Amary
290201,
290202,El Toud City
290203,El Habil
290204,El Baghdadi
290205,El Odaisat Bahary
290206,El Odaysat Qebly
290207,El Toud El Ghareeb
290208,
290209,
290301,
290302,
290303,El Ashy
290304,El Zeineyah Bahari
290305,El Madamoud
290306,El Saaydah
290307,El Madamoud Bahary
290401,
290402,El Qebly Qamola
290403,El Gharbi Qamoula
290404,El Baeirat
290405,El Aqaltah
290406,El Dabeyah
290407,El Marees - Gezeret Armant
290408,Suzan Mubarak
290409,
290501,Armant City
290502,El Domqrat
290503,El Rozayqat
290504,El Rozayqat El Qebleyah
290505,El Rayaynah
290506,El Mahameed
290507,El Mahamid El Qebleyah
290601,Esna City
290602,Asfoun
290603,El Tirah
290604,El Helah
290605,El Hamidat
290606,El Dayabeyah
290607,El Dayr
290608,El Shaghab - El Alwania Prev
290609,El Adaymah
290610,El Gharirah
290611,El Qaraya
290612,El Kelabeyah
290613,El Mesawyah
290614,El Maelah
290615,El Negoua
290616,El Negoua Qebli
290617,El Nemsa
290618,El Hanadi
290619,
290620,Zarnekh
290621,Tafnis
290622,Komir
290623,Kiman El Matanah
290624,Tomas We Afia
290625,El Qaria -1
290626,El Qaria -2
290627,
290628,El Qaria - 3 Halfa
299499,Surrounded By Desert To El Qarnah Center
299599,Surrounded By Desert To Markaz Armant
299699,Surrounded By Desert To Esna Center
299999,Surrounded By Desert To Luxor Governorate
310101,El Saqalah
310102,El Menaa
310103,
310104,El Hadaba
310105,El Qora El Seyahia
310201,El Dahar
310202,El Arab
310203,El Helal
310204,El Ahyaa
310205,Gamsha
310301,Ras Ghareb City
310302,
310303,Wadi Dara El Zeraay
310401,Safaga City
310402,Um El Howetat & El Gawases
310403,El Nasr - Km 85 Safaga Road - Qena
310501,El Qoseer City
310502,El Hamraween
310503,El Awaina
310504,Wadi Karim & El Dabah
310505,Mangam El Fawakheer
310506,Mangam Um Gheeg
310601,Marsa Alam City
310602,El Sheikh El Shazly
310603,Baranees
310604,Abu Ghosoun
310605,Mangam Hamatah
310606,Mangam Um Semweky
310701,El Shalateen City
310702,Abraq
310703,Morsy Hamera
310704,
310705,Raas Hedrebah
310801,Halayeb City
319599,Surrounded By Desert To El Qosser District
319699,Surrounded By Desert To Marsa Alam District
319799,Surrounded By Desert To El Shalateen District
319999,
320101,
320102,El Sherka 55
320103,El Monera - El Mahreeq Sabeqa
320104,Boulak
320105,Ganah
320106,Sanaa
320108,Nasser El Thawrah
320109,El Sherka 53
320110,El Sherka 17
320111,El Sherkah 8
320112,Ganah 1
320113,Ganah 3
320114,Ganah 7
320115,Portsaid
320201,Paris City
320202,Baghdad
320203,El Max El Qebly
320204,
320205,Darb El Arbeen El Thania
320206,Darb El Arbeen El Thaletha
320207,Darb El Arbeen El Rabaa
320301,Balat City
320302,Ain Aish
320303,Marzouq
320304,El Safraa
320305,Zakhera
320306,Shams
320307,El Bashandy
320308,Awlad El Sheikh Abd Allah
320309,Kastal
320310,El Awaina
320313,El Hagez
320314,Tanedah
320401,
320402,El Kefah
320403,El Nahda
320405,Talaat Dergham
320406,Bear 5
320407,Bear 7
320408,Bear 4
320409,Bear 6
320410,Omar Ebn El Khatab
320411,Zeraaha 16
320412,Zeraaha 14
320415,El Sheikh Marzouq El Gededa
320416,Zeraaha 10
320419,Abu Horirah
320420,El Lewaa Sobeeh
320421,
320422,
320423,Aesha Abd El Rahman
320424,Wahet El Amal
320425,Abd El Meguid El Gafeel
320426,Osman Ebn Afan
320427,El Shakh Marzok
320501,Mout City
320502,El Rashdah
320503,Bedkhlo
320506,Ezbet El Arab - El Shiekh Omran
320507,El Hendaw
320511,El Mosheeh
320512,
320513,
320515,Ezbet Ain El Wali
320517,El Qalamoun
320518,Ezbet El Qada
320519,Ezbet El Rakha
320520,Ezbet Abd El Qader
320521,El Bear El Wostany
320524,El Qasr
320525,Ezbet El Qasr
320526,
320527,
320528,
320529,
320530,
320531,Ain Um El Sagheer
320532,El Giza
320533,El Masara
320534,El Sheikh Waly
320535,Asmant
320536,El Sheikh Moftah
320537,El Ain
320538,Gharb El Mawhoub
320539,El Mawhoub
320540,El Gededa
320601,Manteqet Sharq El Owinat
329399,Surrounded By Desert To Balat Center
329499,Surrounded By Desert To El El Farafrah Center
329599,Surrounded By Desert To El Dakhlah Center
329999,Surrounded By Desert To El Wadi El Geded District
330101,Marsa Matrouh City
330102,El Zayat
330103,Abu Marqeq
330104,Abu Lahu El Baharia
330105,Abu Lahu El Ganobia
330106,Atnouh
330107,Um El Rekhem
330108,El Dakhlah
330109,El Sowainat
330110,El Qasr
330111,El Qawasem
330112,
330113,El Nasr
330114,Aloush
330115,Awlad Mareey
330116,Garawla
330117,Halazeen
330118,Sedi Henesh
330119,Keshouk Ameera
330201,
330202,El Mathany
330203,El Zoghayrat
330301,Sedi Barani City
330302,Abu Sateel
330303,Abu Marzouq
330304,Abu Mazhoud
330305,El Zowedah
330306,El Omda Negma El Deen El Zafer - El Zafer Sabeqa
330307,El Fakhry
330308,El Qatrany
330309,Shamas
330401,El Saloum City
330402,Abu Zrebah
330403,Baqbaq
330501,
330502,El Haraby
330503,El Gafera
330504,El Zaiton
330505,El Sharniba
330506,Awlad Elwani
330507,Galal
330508,Gamema
330509,
330510,Sawany Gaber
330511,Sawany Samalous
330512,Sedi Shabeb
330513,Ghazal
330514,Fouka
330601,El Alameen City
330602,Tal El Aees
330603,
330701,Marena El Alameen
330801,El Hamam City
330802,El Salam
330803,El Shamamah
330804,El Ameed
330805,Awlad Gebreel
330806,Awlad Masoud
330807,Sahel El Ameed
330811,El Rowaysat
330901,Siwa City
330902,Abu Shrouf - El Kafrawy
330903,Aghormy
330904,El Maraqy
330905,Bahy El Deen
330906,Um El Sagheer
331001,El Sahel El Shamaly
339299,Surrounded By Desert To Marsa Matrouh District
339399,Surrounded By Desert To Siwa District
339499,Surrounded By Desert To Sedi Barani District
339599,Surrounded By Desert To El Alameen District
339699,Surrounded By Desert To El Dabaah District
339799,Surrounded By Desert To El Saloum District
339899,Surrounded By Desert To El Dakhlah District
339999,Surrounded By Desert To El Hammam District
340101,El Skaskah
340102,El Taweel
340201,Qesm Than El Arish
340301,El Masaed
340302,El Zehour
340303,El Fawakhria
340401,El Sabeal
340402,
340501,Bear El Abd City
340502,El Kharba - Abu Saadan
340503,Selmanah
340504,El Rawdah
340505,El Telol
340506,El Sadat
340507,El Nasr
340508,El Nagah
340601,Romana
340602,Rabaah
340603,Nagela
340604,Balouta
340605,Qatia
340606,
340607,El Shohadaa
340608,El Salam
340609,El Shawahet
340610,Aqtiah
340611,El Mareh
340612,El Ganayen
340613,El Karama
340614,El Shaeikh Zayed - El Madkhal Sabeqa
340615,El Ahrar
340616,Um Okba
340701,
340702,El Gfgafah
340703,Baghdad
340704,El Moghazah
340705,El Hama
340706,El Resan
340707,El Ghardaqa
340708,El Mafareq
340709,El Mangam
340710,
340711,Wadi El Maleez
340712,Km 64
340713,El Gady
340801,Nakhl City
340802,Bear Greed
340803,El Tamad
340804,Raas El Naqab
340805,El Kantela
340806,El Barouk
340807,El Khafga
340808,El Salam - El Ghabia
340809,El Nathela
340810,Sadr El Hetan - Gabal Hassan
340811,Ain Tarabia
340901,El Qasema
340902,El Maghfar
340903,El Maqdabah
340904,El Monbateh
340905,Um Qatf
340906,Um Shehan
340907,Bear Bda
340908,Wadi El Omar
341001,El Sheikh Zoweed City
341002,Abu Tawelah
341003,El Gorah
341004,El Zaheer
341005,El Shalaq
341006,El Khorouba
341007,El Qareaah
341008,Abu El Erag
341009,El Toma
341010,El Zawaraah
341011,El Sakadrah
341012,El Akour
341013,El Moqateah
341014,Qabr Omair
341015,Abu Al Fateh - Km 8 Previous
341101,Rafah City
341102,El Birth
341103,El Matlah
341104,El Wefaq
341105,Qouz Abu Raad
341106,Shybana
341107,Abu Shenar
341108,El Hosynat
341109,El Kharafeen
341110,El Tayrah
341111,El Mahdia
341112,Km 21
349999,Surrounded By Desert To Bear El Abd District
349999,Surrounded By Desert To Bear El Abd District
349999,Surrounded By Desert To Romanah District
349999,Surrounded By Desert To Romanah District
350101,El Tour City
350102,Qaryet El Wadi
350103,
350104,
350201,Abu Redees City
350202,
350203,Qaryet Feran
350204,
350301,Ras Sedr City
350302,Abu Sowera
350303,El Malhah
350304,Raas Mesalah
350305,
350401,Sant Katreen City
350402,Tagamoaat Sakania Sant Katreen
350501,Nowebaa City
350502,Waaset
350504,
350601,
350701,
350801,
350901,
